,右-Fx,右-Fy,右-Fz,右-Mx,右-My,右-Mz,右-Mx',右-My',右-COPx,右-COPy,左-Fx,左-Fy,左-Fz,左-Mx,左-My,左-Mz,左-Mx',左-My',左-COPx,左-COPy,合成-Fx,合成-Fy,合成-Fz,合成-Mx,合成-My,合成-Mz,合成-COPx,合成-COPy,右-速度計,左-速度計,右-速度,左-速度,右-実速度,左-実速度,引張力,負荷制御,右-Fy電圧,左-Fy電圧,右-Fz電圧,左-Fz電圧
17.65,-3.35077650376096,-6.56934024627859,4.9484677711035,-5,-0.45,-0.3,-4.1959127538555,-0.860135044060341,0,0,6.16604692896254,-5.37799521256489,9.17860692580006,-2.5,0.35,1.3,-1.84173338598206,1.10472414410501,0,0,2.81527042520158,-11.9473354588435,14.1270746969036,-6.03764613983756,-0.618359287513424,1.24303438687759,0,0,0.0238037109375,0.025634765625,0,0,-5.15043561985239E-39,1.18632348058551E-40,5.859375,0,0.00823974609375,0.00946044921875,0.042724609375,0.003662109375
17.651,-3.13187964690142,-6.15652968515082,4.36420866414413,-4.83333333333333,-0.5,-0.15,-4.07977409987087,-0.883342068780734,0,0,5.93943156657935,-5.14488260446058,8.06068403956232,-1.66666666666667,0.5,1.35,-1.03693303588069,1.22698642374931,0,0,2.80755191967793,-11.3014122896114,12.4248927037065,-5.11670713575156,-0.410436621616732,1.40637600446081,0,0,0.02197265625,0.029296875,0,0,-2.18941343736451E-39,1.11735164418328E-40,5.4931640625,0,0.0091552734375,0.00885009765625,0.0421142578125,0.00396728515625
17.652,-2.90462642077254,-5.7286071105012,3.82115555517383,-3.83333333333333,-0.4,0,-3.13215182300799,-0.755526273902559,0,0,5.70649986767608,-4.88774788148322,7.01490562899718,-1.33333333333333,0.75,0.95,-0.735072992639788,1.44847558380355,0,0,2.80187344690354,-10.6163549919844,10.836061184171,-3.86722481564777,0.0414242948410274,1.12153528271967,0,0,0.029296875,0.025634765625,0,0,-1.73385884996765E-40,8.69309901120638E-41,5.7373046875,0,0.0079345703125,0.00885009765625,0.04180908203125,0.0030517578125
17.653,-2.66833937185123,-5.2886286631794,3.3146856909118,-3.5,-0.4,0.05,-2.85267185162684,-0.726604739114591,0,0,5.46653175826247,-4.60790985443688,6.03968832023317,0,0.8,0.4,0.564008166183074,1.46910348721133,0,0,2.79819238641124,-9.89653851761628,9.35437401114497,-2.28866368544377,0.186598211715176,0.588866636983473,0,0,0.029296875,0.029296875,0,0,9.50836502813154E-40,5.71088454841297E-41,5.859375,0,0.008544921875,0.0079345703125,0.04119873046875,0.00274658203125
17.654,-2.42301703784923,-4.83958711077539,2.84098427408385,-2.5,-0.25,-0.25,-1.90763453764109,-0.546577285432746,0,0,5.21813271677646,-4.3073777071397,5.13397874344311,0.5,0.85,0.05,1.0272230313539,1.48869944453344,0,0,2.79511567892723,-9.14696481791509,7.97496301752696,-0.880411506287193,0.474351287351403,-0.0914292816583205,0,0,0.018310546875,0.029296875,0,0,1.38021926715959E-39,3.01934014375781E-41,5.43212890625,0,0.0091552734375,0.00762939453125,0.04150390625,0.0030517578125
17.655,-2.1695884579245,-4.38444553376785,2.3971918172556,-1.5,-0.15,-0.7,-0.963343866666816,-0.415557627249958,0,0,4.95945500360494,-3.98885224175804,4.29708260782235,1.5,0.75,-0.05,1.98823551439118,1.35703729244125,0,0,2.78986654568045,-8.37329777552589,6.69427442507795,1.02489164772437,0.553901943915669,-0.66929896843,0,0,0.0201416015625,0.029296875,0,0,1.35243012656397E-39,9.92715460916885E-42,5.55419921875,0,0.008544921875,0.0079345703125,0.04150390625,0.00213623046875
17.656,-1.91005349413769,-3.92624477154977,1.98152282179679,-1,0.2,-0.75,-0.519427639962308,-0.0337905476824535,0,0,4.68847046724412,-3.65566770953345,3.52850092451818,2.16666666666667,0.25,-0.35,2.61412039431356,0.823868785190681,0,0,2.77841697310643,-7.58191248108322,5.51002374631496,2.09469275435125,0.474494704553064,-1.04480227934867,0,0,0.0201416015625,0.0274658203125,0,0,1.08235702704219E-39,-2.91745225251387E-42,5.859375,0,0.0091552734375,0.00701904296875,0.04180908203125,0.00244140625
17.657,-1.64748335020524,-3.46820777697966,1.5932437025759,1,0.15,-0.7,1.42450863190231,-0.0516519620651216,0,0,4.40325377963701,-3.31162357255323,2.82777339667303,2.66666666666667,0,-0.7,3.07200939194718,0.53895826262757,0,0,2.75577042943177,-6.77983134953289,4.42101709924893,4.49651802384949,0.235462242966634,-1.36805682229701,0,0,0.02197265625,0.0311279296875,0,0,7.32033023449428E-40,-9.32169617053296E-42,5.67626953125,0,0.008544921875,0.00823974609375,0.04180908203125,0.00213623046875
17.658,-1.38590861718971,-3.01379584594393,1.23251506241927,2.5,0.35,-0.35,2.86888861154354,0.18036478525598,0,0,4.10227804333283,-2.96069775459842,2.19431160193694,3,0,-0.85,3.36238940516285,0.502118832503938,0,0,2.71636942614312,-5.97449360054236,3.4268266643562,6.23127801670638,0.486277123698313,-1.18916798936552,0,0,0.018310546875,0.0274658203125,0,0,4.04319700314932E-40,-1.10313221874758E-41,5.615234375,0,0.0091552734375,0.008544921875,0.0421142578125,0.00213623046875
17.659,-1.13012369808923,-2.56672733134824,0.900250200343719,3.16666666666667,0.45,-0.1,3.48083409202369,0.311672859353879,0,0,3.78470501808134,-2.60678124213367,1.62725937832227,2.66666666666667,-0.25,-1.15,2.98573669070383,0.213247894213156,0,0,2.65458131999211,-5.17350857348191,2.52750957866599,6.46657078272752,0.37661088125941,-1.25817099780023,0,0,0.02197265625,0.029296875,0,0,1.50645167745221E-40,-9.87678253637419E-42,5.859375,0,0.008544921875,0.0079345703125,0.04180908203125,0.001220703125
17.66,-0.8854247253619,-2.13096134097759,0.598041314983342,4.16666666666667,0.7,0.35,4.42749633480232,0.591624013615703,0,0,3.45062415042126,-2.25361202708005,1.12540236817453,2.5,-0.2,-1.4,2.7758421121146,0.222356396011563,0,0,2.56519942505936,-4.38457336805764,1.72344368315787,7.20333844691692,0.706398754776263,-1.0750207399649,0,0,0.02197265625,0.0274658203125,0,0,-1.51076006899996E-41,-7.38922414428081E-42,5.615234375,0,0.0079345703125,0.00701904296875,0.040283203125,-0.00244140625
17.661,-0.657301185909264,-1.71061786335237,0.327997110436759,5.16666666666667,0.6,0.55,5.376046293141,0.519546334844706,0,0,3.1012337187826,-1.90490714315813,0.687087655946177,2,-0.15,-1.2,2.23316063432255,0.229591007178991,0,0,2.44393253287334,-3.61552500651049,1.01508476638294,7.60920692746355,0.675882870739775,-0.689635013080375,0,0,0.0238037109375,0.0274658203125,0,0,-1.0200140318664E-40,-4.64901471008144E-42,5.79833984375,0,0.0079345703125,0.006103515625,0.040283203125,-0.0018310546875
17.662,-0.451103075693434,-1.3098155181856,0.0924103250228406,6.33333333333333,0.55,0.8,6.49365475275925,0.494784983535124,0,0,2.73897277984292,-1.5645058702918,0.310174110037806,1.66666666666667,-0.25,-0.6,1.85816218519038,0.0852502682527739,0,0,2.28786970414949,-2.8743213884774,0.402584435060646,8.35181693794963,0.535611439644845,0.148043168170334,0,0,0.0238037109375,0.029296875,0,0,-1.29813475593628E-40,-2.28873429939431E-42,5.7373046875,0,0.008544921875,0.00762939453125,0.040283203125,-0.001220703125
17.663,-0.27170312344577,-0.932433634624674,-0.106590835785893,6.33333333333333,0.3,1.1,6.44746321021139,0.266743537690238,0,0,2.36757561041398,-1.23635385626016,-0.00793731475896342,1.83333333333333,-0.3,-0.25,1.98466304533958,-0.0102087452853293,0,0,2.09587248696821,-2.16878749088484,-0.114528150544857,8.43212625555097,0.236409474115415,0.788000274786361,0,0,0.018310546875,0.025634765625,0,0,-1.20392726801585E-40,-5.79234257432953E-43,5.859375,0,0.0079345703125,0.0067138671875,0.0408935546875,-0.00091552734375
17.664,-0.123173875779397,-0.581855703415646,-0.267281010368608,6.5,0.15,1.15,6.57121913809808,0.134923517604602,0,0,1.99200988465256,-0.924309640309804,-0.270241145671119,1.83333333333333,-0.55,0.35,1.94646883330725,-0.306177990118526,0,0,1.86883600887317,-1.50616534372545,-0.537522156039727,8.51768797140533,-0.170650604912212,1.43013939687359,0,0,0.0238037109375,0.029296875,0,0,-9.25896779237174E-41,4.55557287893405E-43,5.7373046875,0,0.0067138671875,0.00701904296875,0.0408935546875,-0.00091552734375
17.665,-0.00849078181686486,-0.260791774920253,-0.388507017325449,5.83333333333333,-0.15,0.75,5.86525424658357,-0.151039271694384,0,0,1.61829437959328,-0.631884509298265,-0.480117593942876,0.833333333333333,-0.6,0.5,0.910675997271441,-0.401920767937782,0,0,1.60980359777642,-0.892676284218519,-0.868624611268325,6.77593024385501,-0.534271482002212,1.17429708218689,0,0,0.0164794921875,0.029296875,0,0,-6.00768114212984E-41,9.29914651457473E-43,5.7373046875,0,0.00732421875,0.00701904296875,0.04150390625,0
17.666,0.0707423246875088,0.0287591655326765,-0.469828983676078,5.16666666666667,-0.25,0.2,5.16314654480547,-0.241341139458249,0,0,1.25321627734548,-0.362030207642885,-0.641425205488008,0.333333333333333,-0.3,0.75,0.377645830748822,-0.146606327652914,0,0,1.32395860203298,-0.333271042110208,-1.11125418916409,5.54079237555429,-0.352941837861529,0.870278967872185,0,0,0.0201416015625,0.0274658203125,0,0,-3.11448756498952E-41,1.01138968481591E-42,5.7373046875,0,0.0030517578125,0.0079345703125,0.03936767578125,-0.0006103515625
17.667,0.114532850000656,0.285412593432755,-0.51159220258769,3.33333333333333,-0.3,0.1,3.29839883189716,-0.28598117915992,0,0,0.903954636814023,-0.11698540690377,-0.75863379164443,0.166666666666667,-0.15,0.75,0.180985680471688,-0.0393559524539636,0,0,1.01848748681468,0.168427186528985,-1.27022599423212,3.47938451236885,-0.274940647446308,0.767910807931349,0,0,0.02197265625,0.029296875,0,0,-9.60743121957839E-42,8.64784806351081E-43,5.79833984375,0,0.0054931640625,0.00701904296875,0.03936767578125,0
17.668,0.124643507198958,0.5082284164806,-0.514920446728868,2.16666666666667,-0.35,0.1,2.10445950848944,-0.334743634718847,0,0,0.577625690421965,0.101838246230878,-0.836813063525527,-0.166666666666667,-0.05,1,-0.179131668005326,0.0207013845076486,0,0,0.702269197620923,0.610066662711478,-1.35173351025439,1.92532784048411,-0.248376156384681,1.01709640526906,0,0,0.0164794921875,0.025634765625,0,0,3.86514323816381E-42,6.22337077248322E-43,5.7373046875,0,0.0054931640625,0.0067138671875,0.0390625,-0.00091552734375
17.669,0.104559144027751,0.69657229234915,-0.481742573301166,0.833333333333333,-0.35,-0.15,0.748072884749798,-0.337201960771003,0,0,0.280807793412289,0.293888226311481,-0.88139906972422,-1.16666666666667,0.2,0.7,-1.20263858556719,0.234370873913664,0,0,0.385366937440039,0.990460518660631,-1.36314164302539,-0.454565700817395,-0.0213011615870361,0.467852450528316,0,0,0.0238037109375,0.029296875,0,0,1.04306784811442E-41,3.73715964918748E-43,5.31005859375,0,0.00701904296875,0.00579833984375,0.0390625,-0.0006103515625
17.67,0.0592290464254922,0.850101476178808,-0.414895742955545,-0.666666666666667,-0.5,-0.55,-0.770719087350953,-0.49275036471752,0,0,0.0191066112890299,0.459388880990794,-0.897856940436611,-1.83333333333333,0.45,0.35,-1.88956253236661,0.452338649221777,0,0,0.0783356577145221,1.3094903571696,-1.31275268339216,-2.66028161971756,0.058112368790395,-0.279705369418355,0,0,0.0201416015625,0.032958984375,0,0,1.20185111149307E-41,1.68634844653492E-43,5.615234375,0,0.008544921875,0.00762939453125,0.0408935546875,0.0042724609375
17.671,-0.00538289196297763,0.968880995617386,-0.318164073193833,-2.16666666666667,-0.55,-0.75,-2.28525770053023,-0.550658865976268,0,0,-0.203206199175195,0.599175820797898,-0.891388806017516,-1.83333333333333,0.55,0.1,-1.906672453799,0.525127561220956,0,0,-0.208589091138173,1.56805681641528,-1.20955287921135,-4.19193015432923,0.0914065407407192,-0.725419855663176,0,0,0.018310546875,0.02197265625,0,0,1.06118755793751E-41,2.57994402424079E-44,5.79833984375,0,0.0079345703125,0.00762939453125,0.03997802734375,0.0030517578125
17.672,-0.0828163345796107,1.05355094476918,-0.196206726002234,-3,-0.6,-0.65,-3.12895463563975,-0.610136719352544,0,0,-0.383458287785188,0.714514676622135,-0.86675348777763,-2.33333333333333,0.5,-0.65,-2.42078992975188,0.453064705575093,0,0,-0.466274622364799,1.76806562139131,-1.06296021377986,-5.54974456539163,-0.0202804743752704,-1.369163398702,0,0,0.02197265625,0.029296875,0,0,7.84920996446099E-42,-5.64001652570834E-44,5.7373046875,0,0.00732421875,0.0067138671875,0.03936767578125,0.0030517578125
17.673,-0.166574907415537,1.10546752896862,-0.0544580497877609,-4.16666666666667,-0.95,-0.35,-4.30197589221243,-0.970388768667662,0,0,-0.52072842820896,0.80696364481387,-0.828179829001649,-2.66666666666667,0.7,-1.2,-2.76543901679188,0.636262840387223,0,0,-0.687303335624497,1.91243117378249,-0.88263787878941,-7.06741490900431,-0.176286685320805,-1.61089479236757,0,0,0.0238037109375,0.029296875,0,0,4.87331129363346E-42,-9.02696963511055E-44,5.7373046875,0,0.00732421875,0.00701904296875,0.03936767578125,0.00213623046875
17.674,-0.250503807707464,1.12678649423619,0.10102789215237,-5.66666666666667,-0.65,-0.45,-5.80458533356118,-0.680661666063394,0,0,-0.615872252845725,0.878275997716529,-0.779308248024779,-2.66666666666667,0.7,-1.75,-2.77416764878717,0.624617236251683,0,0,-0.866376060553189,2.00506249195271,-0.678280355872409,-8.57875298234835,0.123544142784428,-2.25069614129001,0,0,0.018310546875,0.0274658203125,0,0,2.34312737048529E-42,-9.15853646150333E-44,5.67626953125,0,0.00823974609375,0.00701904296875,0.03997802734375,0.0018310546875
17.675,-0.329129705552576,1.12046038486559,0.263831956845928,-6,-0.6,-0.75,-6.13714435110755,-0.640285475959635,0,0,-0.671408559068764,0.930323804223138,-0.723134710006968,-3.16666666666667,0.55,-2,-3.28053830030358,0.467819592369983,0,0,-1.00053826462134,2.05078418908873,-0.45930275316104,-9.41768265141113,0.0288753164483389,-2.78878786245106,0,0,0.0238037109375,0.029296875,0,0,5.31380488433215E-43,-7.50274731204389E-44,5.67626953125,0,0.0079345703125,0.0067138671875,0.03997802734375,0.00152587890625
17.676,-0.397986169637144,1.09011540224642,0.427483271461136,-6.33333333333333,-0.35,-0.8,-6.46676345856829,-0.398713507163586,0,0,-0.691272110504401,0.965057971568789,-0.662005276788822,-3.5,0.45,-1.95,-3.61812309572002,0.365388293674261,0,0,-1.08925828014155,2.05517337381521,-0.234522005327687,-10.0848865542883,0.188930450353666,-2.77551171585824,0,0,0.018310546875,0.032958984375,0,0,-5.49746247001089E-43,-5.19147123641094E-44,5.79833984375,0,0.00823974609375,0.006103515625,0.040283203125,0.00091552734375
17.677,-0.453897852628494,1.03982476118202,0.585816026877184,-7,-0.1,-0.9,-7.12727455076868,-0.155557097161728,0,0,-0.680478342435076,0.984486131924671,-0.597707146851667,-3,0.4,-1.8,-3.12050110254758,0.316709450885947,0,0,-1.13437619506357,2.0243108931067,-0.0118911199744837,-10.2477756533163,0.402591081164905,-2.7112890803685,0,0,0.018310546875,0.0274658203125,0,0,-1.03142943990393E-42,-2.96113505298516E-44,5.615234375,0,0.008544921875,0.00579833984375,0.040283203125,0.001220703125
17.678,-0.495171269120705,0.973843952530255,0.73333309880999,-7,-0.1,-0.75,-7.1191984997897,-0.160608963340374,0,0,-0.644741685317076,0.990630443555951,-0.531662595161022,-2,0.5,-2,-2.12125316629125,0.42108361771719,0,0,-1.13991295443778,1.96447439608621,0.201670503648968,-9.24045166608095,0.518533775946902,-2.74657555583076,0,0,0.0201416015625,0.029296875,0,0,-1.09772824257381E-42,-1.1951955986115E-44,5.7373046875,0,0.008544921875,0.00732421875,0.04058837890625,0.001220703125
17.679,-0.521650933981024,0.896375024160761,0.865463972360809,-6.33333333333333,-0.2,-0.45,-6.44304963629061,-0.263850074319277,0,0,-0.5900610821339,0.985469629033495,-0.465145423797112,-1.66666666666667,0.35,-1.55,-1.78728814926037,0.277776523546811,0,0,-1.11171201611492,1.88184465319426,0.400318548563697,-8.23033778555098,0.285370766043749,-1.98182470060596,0,0,0.018310546875,0.0311279296875,0,0,-9.26625740516816E-43,-1.36947038992316E-46,5.7373046875,0,0.008544921875,0.00732421875,0.04119873046875,0.001220703125
17.68,-0.534641764787193,0.811411915675285,0.978674756497403,-5,-0.1,-0.3,-5.09931681847865,-0.165440152009952,0,0,-0.522314837054034,0.97088259885124,-0.399380424017188,-1,0.15,-1.5,-1.11883603009939,0.0860686639445863,0,0,-1.05695660184123,1.78229451452653,0.579294332480215,-6.21815284857805,0.20175176875961,-1.76746798063211,0,0,0.025634765625,0.0274658203125,0,0,-6.59253065784058E-43,6.28581438974183E-45,5.859375,0,0.00732421875,0.0048828125,0.0384521484375,-0.00335693359375
17.681,-0.536725537321565,0.722665562117988,1.07051646973064,-3.5,0.1,0.5,-3.58845426480324,0.0343047942318405,0,0,-0.446921709582928,0.948601021137367,-0.335487740628426,-0.833333333333333,-0.15,-1.25,-0.949442098320547,-0.20470321725295,0,0,-0.983647246904493,1.67126658325536,0.735028729102211,-4.53789636312379,0.116426435892139,-0.703909166360047,0,0,0.0164794921875,0.025634765625,0,0,-3.90175735200727E-43,8.57794162765182E-45,5.859375,0,0.008544921875,0.006103515625,0.0396728515625,-0.0030517578125
17.682,-0.531491218992889,0.63350091584238,1.13968477024012,-2,0.2,1.2,-2.07754051209911,0.13494547479527,0,0,-0.36857461662974,0.920169328863491,-0.274340372233139,-0.666666666666667,-0.45,-0.9,-0.779295392519558,-0.49511353307548,0,0,-0.900065835622629,1.55367024470587,0.865344398006978,-2.85683590461867,-0.0717069292156653,0.358480356256307,0,0,0.02197265625,0.029296875,0,0,-1.7091529933472E-43,8.20141580042979E-45,5.7373046875,0,0.008544921875,0.00518798828125,0.040283203125,-0.00274658203125
17.683,-0.52318218843897,0.546824892220434,1.18603203211646,-0.5,0.25,1.55,-0.566931366807781,0.18596250013507,0,0,-0.291042972444922,0.886908302223126,-0.216463714070231,0.166666666666667,-0.25,-0.4,0.058109090474556,-0.285623659827259,0,0,-0.814225160883893,1.43373319444356,0.969568318046233,-0.508822276333225,0.186447972529897,1.21937701564055,0,0,0.0238037109375,0.025634765625,0,0,-1.99728388960539E-44,6.45101672887802E-45,5.67626953125,0,0.0091552734375,0.00640869140625,0.04058837890625,-0.00274658203125
17.684,-0.516251535884243,0.46493987863221,1.21042454194549,1.33333333333333,0.25,1.85,1.27642469218875,0.186810812007769,0,0,-0.217073395750004,0.849907406748994,-0.162099620278073,1.16666666666667,-0.3,0.35,1.06263800008059,-0.3265697836398,0,0,-0.733324931634247,1.3148472853812,1.04832492166742,2.33906269226934,0.140235957461575,2.27853337573582,0,0,0.0238037109375,0.029296875,0,0,6.55174061708812E-44,4.28684105085503E-45,5.4931640625,0,0.0091552734375,0.006103515625,0.0408935546875,-0.0018310546875
17.685,-0.514860846059897,0.389439407460458,1.21449442907934,3.16666666666667,0.05,1.95,3.11899928319351,-0.0130189675577314,0,0,-0.148397211096385,0.810078790471334,-0.111365086748685,2,-0.5,1,1.90084635604631,-0.518163818638197,0,0,-0.663258057156282,1.19951819793179,1.10312934233065,5.01984563923982,-0.260707444967013,3.03581043413422,0,0,0.0201416015625,0.029296875,0,0,9.94493351333341E-44,2.30673451490759E-45,5.859375,0,0.008544921875,0.0067138671875,0.04150390625,-0.0018310546875
17.686,-0.522428367072623,0.321199883151229,1.20045604014027,4.83333333333333,0.2,1.6,4.79401846763562,0.136054767870311,0,0,-0.0858011231450403,0.768239235521587,-0.064344101870504,2.66666666666667,-0.25,1.35,2.57263418423882,-0.260502057472953,0,0,-0.608229490217664,1.08943911867282,1.13611193826977,7.36665265187445,0.133571939367556,3.04119602788355,0,0,0.0146484375,0.02197265625,0,0,9.90677852085544E-44,7.99675693379113E-46,5.7373046875,0,0.00885009765625,0.0067138671875,0.0408935546875,-0.001220703125
17.687,-0.541293397369482,0.260439333148118,1.17104029378866,5.83333333333333,-0.05,1.15,5.801455558956,-0.116254311838025,0,0,-0.0292374344105333,0.725145065230344,-0.0211141913788146,2,-0.15,1.55,1.91124224401581,-0.153578661971849,0,0,-0.570530831780015,0.985584398378462,1.14992610240985,7.71269780297181,-0.0266334588357088,2.79479996934477,0,0,0.0201416015625,0.029296875,0,0,8.01800199379349E-44,-1.67077760554786E-46,5.92041015625,0,0.0091552734375,0.00640869140625,0.04180908203125,-0.0006103515625
17.688,-0.5724817367061,0.206789997032426,1.1294476224032,6.5,0.15,0.75,6.47468890436323,0.0799282354271734,0,0,0.0220013517864439,0.681471808284102,0.0182308898810539,2.16666666666667,-0.1,1.55,2.08325451733269,-0.0973070345413393,0,0,-0.550480384919656,0.888261805316528,1.14767851228425,8.55794342169592,0.209309414320351,2.39683508949534,0,0,0.02197265625,0.029296875,0,0,5.48341937111719E-44,-6.58996126994782E-46,5.615234375,0,0.0091552734375,0.00640869140625,0.04150390625,-0.00091552734375
17.689,-0.615584721606336,0.159392206727745,1.07922507435604,6.83333333333333,0.05,0.3,6.81382372722986,-0.0253475699246156,0,0,0.0690436938713619,0.637784424984059,0.0535933400910904,1.83333333333333,0.15,1.6,1.75526851971528,0.158450948129855,0,0,-0.546541027734974,0.797176631711804,1.13281841444713,8.56909224694514,0.342332251995288,1.99759201252429,0,0,0.02197265625,0.02197265625,0,0,3.07712693469637E-44,-8.01066151477831E-46,5.7373046875,0,0.0091552734375,0.0067138671875,0.040283203125,0
17.69,-0.668805888722059,0.117045606341501,1.02403881010557,7.66666666666667,-0.15,-0.35,7.65234028445047,-0.23186184077958,0,0,0.113174338102745,0.594506374874717,0.0849302597348666,2.16666666666667,0.25,1.2,2.093899086382,0.263852538983776,0,0,-0.555631550619314,0.711551981216219,1.10896906984044,9.74623937083247,0.22356884247982,0.947401996780776,0,0,0.025634765625,0.03662109375,0,0,1.19404786656242E-44,-7.26929546544246E-46,5.7373046875,0,0.009765625,0.00946044921875,0.042724609375,0.003662109375
17.691,-0.72918699504737,0.0784193207757,0.967375535409602,7.83333333333333,-0.3,-0.65,7.82373480847039,-0.389252488193798,0,0,0.155580308586961,0.551885720701286,0.112308017614304,2,0.35,1.1,1.93244918778616,0.369043029771044,0,0,-0.573606686460408,0.630305041476986,1.07968355302391,9.75618399625655,0.154224315207487,0.54658714558482,0,0,0.0164794921875,0.025634765625,0,0,-5.06588777907247E-46,-5.49713256823392E-46,5.92041015625,0,0.009765625,0.00885009765625,0.04180908203125,0.00335693359375
17.692,-0.792978722594545,0.0422789145921176,0.912334360930475,7,-0.25,-1,6.99482506085393,-0.347060595645572,0,0,0.19715307166779,0.509998489387486,0.135941602038432,2.83333333333333,0.25,1.15,2.77090951823231,0.274131535972137,0,0,-0.595825650926755,0.552277403979603,1.04827596296891,9.76573457908623,0.0854550631405419,0.245414793258255,0,0,0.0201416015625,0.029296875,0,0,-7.15021090163977E-45,-3.50104708910726E-46,5.615234375,0,0.008544921875,0.00823974609375,0.04150390625,0.0030517578125
17.693,-0.856087491027337,0.00764756482867916,0.861648934230168,5.33333333333333,0,-1.15,5.3323972713983,-0.104785108901746,0,0,0.238392697671976,0.468817966791899,0.156194182388199,2.83333333333333,0.25,0.9,2.775950014198,0.27917926619505,0,0,-0.617694793355362,0.476465531620578,1.01784311661837,8.10834728559631,0.318306926669066,-0.155921237999503,0,0,0.0146484375,0.025634765625,0,0,-9.39891855922274E-45,-1.76012568324969E-46,5.67626953125,0,0.008544921875,0.00823974609375,0.04180908203125,0.0030517578125
17.694,-0.914505321088273,-0.0261611709379554,0.817835453244737,4.33333333333333,0.05,-1.5,4.33653546065614,-0.0619354513012046,0,0,0.279396502881579,0.428326205399593,0.173467581981214,2.16666666666667,0.25,0.5,2.11423953912576,0.284198131952705,0,0,-0.635108818206694,0.402165034461638,0.991303035225951,6.4507749997819,0.353713726389259,-0.90728457522714,0,0,0.02197265625,0.029296875,0,0,-8.84407290804378E-45,-4.85641468217824E-47,5.615234375,0,0.00946044921875,0.00762939453125,0.04058837890625,0.0018310546875
17.695,-0.964673283187666,-0.0596028770189483,0.783243523671554,3,0.1,-1.6,3.00729539214712,-0.0180760098621703,0,0,0.319868139662729,0.388613786150836,0.188027624317079,1.83333333333333,0.05,-0.15,1.78576700590847,0.089151860294718,0,0,-0.644805143524937,0.329010909131888,0.971271147988633,4.79306239805559,0.192499893900861,-1.65856380071336,0,0,0.025634765625,0.029296875,0,0,-6.87594141180001E-45,2.95973008716302E-47,5.7373046875,0,0.008544921875,0.00762939453125,0.04150390625,0.001220703125
17.696,-1.00378541375969,-0.0929480788631204,0.759924266043332,1.66666666666667,0.25,-1.6,1.67804351151951,0.127136665355814,0,0,0.359130763468059,0.349934377756013,0.19987937755114,1.33333333333333,0.1,-1,1.290501365496,0.14395760544849,0,0,-0.64465465029163,0.256986298892893,0.959803643594472,2.96854487701551,0.385343428056712,-2.5096519788497,0,0,0.02197265625,0.025634765625,0,0,-4.51375209741253E-45,6.63346823822448E-47,5.7373046875,0,0.0091552734375,0.0079345703125,0.0408935546875,0.0018310546875
17.697,-1.03003922165361,-0.126254398343889,0.749457642954731,0.5,0.2,-1.4,0.515453538357292,0.0739231992695984,0,0,0.396172219227245,0.312731603010704,0.208764638901818,0.666666666666667,0.1,-1.7,0.628388318458156,0.148491479633415,0,0,-0.633867002426364,0.186477204666815,0.958222281856548,1.14384185681545,0.332716051729807,-3.01044685572366,0,0,0.018310546875,0.029296875,0,0,-2.38364754001985E-45,7.37164945549945E-47,5.79833984375,0,0.00946044921875,0.00823974609375,0.04150390625,0.0018310546875
17.698,-1.04280901653172,-0.159319698241587,0.752905861300866,-0.166666666666667,0.1,-0.7,-0.147165935601896,-0.0276398236234825,0,0,0.429726220244487,0.277637252896592,0.214328455689149,-0.833333333333333,0.1,-2.2,-0.867316133087876,0.152598489357925,0,0,-0.613082796287233,0.118317554655005,0.967234316990015,-1.01448206868977,0.234828456479233,-2.81086078196781,0,0,0.025634765625,0.0274658203125,0,0,-7.80872620906407E-46,6.38124909083823E-47,5.859375,0,0.00823974609375,0.00823974609375,0.04119873046875,0.00244140625
17.699,-1.04269942998766,-0.191695183193313,0.770817215317347,-1.66666666666667,0,0.1,-1.64320317624381,-0.12762641023049,0,0,0.458365259352959,0.245396180552657,0.216378376600401,-1.66666666666667,0.25,-2.55,-1.69670315916631,0.306103907744802,0,0,-0.5843341706347,0.0537009973593438,0.987195591917748,-3.33990633541012,0.29158302061257,-2.36083336179582,0,0,0.0164794921875,0.029296875,0,0,2.34158199776698E-46,4.64171152880349E-47,5.79833984375,0,0.008544921875,0.0079345703125,0.04180908203125,0.0018310546875
17.7,-1.03145984333458,-0.222744882037413,0.803113024716952,-3.66666666666667,-0.25,0.65,-3.63940269310529,-0.376250684824153,0,0,0.480606857887112,0.21672777044889,0.215047810095423,-2.33333333333333,0,-2.4,-2.35986081243628,0.0588262794053825,0,0,-0.550852985447469,-0.00601711158852208,1.01816083481238,-5.99926350554157,-0.197459101635978,-1.66034757889279,0,0,0.0201416015625,0.0274658203125,0,0,7.39565783971428E-46,2.82459671882162E-47,5.67626953125,0,0.0079345703125,0.00579833984375,0.03997802734375,-0.00213623046875
17.701,-1.011775970041,-0.251679676682529,0.848884718440703,-5,-0.45,1.15,-4.96919440757406,-0.573841378733018,0,0,0.495063865243151,0.192199609502345,0.210771019379344,-2.16666666666667,-0.05,-2,-2.19019189886975,0.0105958171057617,0,0,-0.516712104797849,-0.0594800671801833,1.05965573782005,-7.15938630644381,-0.433070367018739,-0.759448625618286,0,0,0.02197265625,0.025634765625,0,0,8.73746205948638E-46,1.30813250745077E-47,5.79833984375,0,0.008544921875,0.006103515625,0.040283203125,-0.0018310546875
